"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"Alaska"	"02"	"2022 "	"2022"	"25-34 years"	"25-34"	"Asphyxiation"	"T71"	25	113239	22.1
	"Alaska"	"02"	"2022 "	"2022"	"25-34 years"	"25-34"	"Drowning and nonfatal submersion"	"T75.1"	13	113239	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"35-44 years"	"35-44"	"Open wound of head, part unspecified"	"S01.9"	22	103579	21.2
	"Alaska"	"02"	"2022 "	"2022"	"35-44 years"	"35-44"	"Intracranial injury, unspecified"	"S06.9"	11	103579	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"35-44 years"	"35-44"	"Unspecified injury of head"	"S09.9"	17	103579	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"35-44 years"	"35-44"	"Unspecified multiple injuries"	"T07"	12	103579	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"35-44 years"	"35-44"	"Unspecified injury of trunk, level unspecified"	"T09.9"	10	103579	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"35-44 years"	"35-44"	"Open wound of unspecified body region"	"T14.1"	25	103579	24.1
	"Alaska"	"02"	"2022 "	"2022"	"35-44 years"	"35-44"	"Injury, unspecified"	"T14.9"	11	103579	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"35-44 years"	"35-44"	"Heroin"	"T40.1"	11	103579	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other opioids"	"T40.2"	15	103579	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other synthetic narcotics"	"T40.4"	44	103579	42.5
	"Alaska"	"02"	"2022 "	"2022"	"35-44 years"	"35-44"	"Benzodiazepines"	"T42.4"	10	103579	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"35-44 years"	"35-44"	"Psychostimulants with abuse potential"	"T43.6"	46	103579	44.4
	"Alaska"	"02"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	66	103579	63.7
	"Alaska"	"02"	"2022 "	"2022"	"35-44 years"	"35-44"	"Ethanol"	"T51.0"	27	103579	26.1
	"Alaska"	"02"	"2022 "	"2022"	"35-44 years"	"35-44"	"Asphyxiation"	"T71"	21	103579	20.3
	"Alaska"	"02"	"2022 "	"2022"	"45-54 years"	"45-54"	"Open wound of head, part unspecified"	"S01.9"	14	82973	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"45-54 years"	"45-54"	"Unspecified injury of head"	"S09.9"	12	82973	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"45-54 years"	"45-54"	"Unspecified injury of trunk, level unspecified"	"T09.9"	11	82973	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"45-54 years"	"45-54"	"Open wound of unspecified body region"	"T14.1"	12	82973	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"45-54 years"	"45-54"	"Other opioids"	"T40.2"	15	82973	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"45-54 years"	"45-54"	"Other synthetic narcotics"	"T40.4"	28	82973	33.7
	"Alaska"	"02"	"2022 "	"2022"	"45-54 years"	"45-54"	"Psychostimulants with abuse potential"	"T43.6"	38	82973	45.8
	"Alaska"	"02"	"2022 "	"2022"	"45-54 years"	"45-54"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	51	82973	61.5
	"Alaska"	"02"	"2022 "	"2022"	"45-54 years"	"45-54"	"Ethanol"	"T51.0"	20	82973	24.1
	"Alaska"	"02"	"2022 "	"2022"	"45-54 years"	"45-54"	"Asphyxiation"	"T71"	12	82973	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"55-64 years"	"55-64"	"Open wound of head, part unspecified"	"S01.9"	11	87241	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"55-64 years"	"55-64"	"Unspecified injury of head"	"S09.9"	19	87241	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"55-64 years"	"55-64"	"Unspecified multiple injuries"	"T07"	11	87241	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"55-64 years"	"55-64"	"Unspecified injury of trunk, level unspecified"	"T09.9"	18	87241	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"55-64 years"	"55-64"	"Open wound of unspecified body region"	"T14.1"	14	87241	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"55-64 years"	"55-64"	"Injury, unspecified"	"T14.9"	17	87241	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other opioids"	"T40.2"	13	87241	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other synthetic narcotics"	"T40.4"	28	87241	32.1
	"Alaska"	"02"	"2022 "	"2022"	"55-64 years"	"55-64"	"Psychostimulants with abuse potential"	"T43.6"	24	87241	27.5
	"Alaska"	"02"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	42	87241	48.1
	"Alaska"	"02"	"2022 "	"2022"	"55-64 years"	"55-64"	"Ethanol"	"T51.0"	10	87241	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"65-74 years"	"65-74"	"Open wound of head, part unspecified"	"S01.9"	11	67276	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"65-74 years"	"65-74"	"Unspecified injury of head"	"S09.9"	17	67276	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"65-74 years"	"65-74"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	13	67276	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"65-74 years"	"65-74"	"Other synthetic narcotics"	"T40.4"	10	67276	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"65-74 years"	"65-74"	"Psychostimulants with abuse potential"	"T43.6"	13	67276	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"65-74 years"	"65-74"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	14	67276	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"75-84 years"	"75-84"	"Unspecified injury of head"	"S09.9"	12	27007	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"75-84 years"	"75-84"	"Fracture of neck of femur"	"S72.0"	10	27007	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"75-84 years"	"75-84"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	13	27007	Unreliable
	"Alaska"	"02"	"2022 "	"2022"	"85+ years"	"85+"	"Unspecified injury of head"	"S09.9"	12	7328	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"< 1 year"	"1"	"Asphyxiation"	"T71"	30	78579	38.2
	"Arizona"	"04"	"2022 "	"2022"	"1-4 years"	"1-4"	"Drowning and nonfatal submersion"	"T75.1"	22	316427	7.0
	"Arizona"	"04"	"2022 "	"2022"	"5-14 years"	"5-14"	"Open wound of head, part unspecified"	"S01.9"	10	901508	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"5-14 years"	"5-14"	"Unspecified injury of head"	"S09.9"	10	901508	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"5-14 years"	"5-14"	"Unspecified multiple injuries"	"T07"	11	901508	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"5-14 years"	"5-14"	"Open wound of unspecified body region"	"T14.1"	11	901508	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"5-14 years"	"5-14"	"Injury, unspecified"	"T14.9"	13	901508	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"15-24 years"	"15-24"	"Open wound of head, part unspecified"	"S01.9"	140	1012056	13.8
	"Arizona"	"04"	"2022 "	"2022"	"15-24 years"	"15-24"	"Unspecified injury of head"	"S09.9"	50	1012056	4.9
	"Arizona"	"04"	"2022 "	"2022"	"15-24 years"	"15-24"	"Open wound of neck, part unspecified"	"S11.9"	14	1012056	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"15-24 years"	"15-24"	"Open wound of thorax, part unspecified"	"S21.9"	25	1012056	2.5
	"Arizona"	"04"	"2022 "	"2022"	"15-24 years"	"15-24"	"Multiple open wounds, unspecified"	"T01.9"	32	1012056	3.2
	"Arizona"	"04"	"2022 "	"2022"	"15-24 years"	"15-24"	"Unspecified multiple injuries"	"T07"	79	1012056	7.8
	"Arizona"	"04"	"2022 "	"2022"	"15-24 years"	"15-24"	"Open wound of trunk, level unspecified"	"T09.1"	37	1012056	3.7
	"Arizona"	"04"	"2022 "	"2022"	"15-24 years"	"15-24"	"Unspecified injury of trunk, level unspecified"	"T09.9"	19	1012056	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"15-24 years"	"15-24"	"Open wound of unspecified body region"	"T14.1"	226	1012056	22.3
	"Arizona"	"04"	"2022 "	"2022"	"15-24 years"	"15-24"	"Injury, unspecified"	"T14.9"	94	1012056	9.3
	"Arizona"	"04"	"2022 "	"2022"	"15-24 years"	"15-24"	"Other synthetic narcotics"	"T40.4"	175	1012056	17.3
	"Arizona"	"04"	"2022 "	"2022"	"15-24 years"	"15-24"	"Cocaine"	"T40.5"	18	1012056	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"15-24 years"	"15-24"	"Benzodiazepines"	"T42.4"	26	1012056	2.6
	"Arizona"	"04"	"2022 "	"2022"	"15-24 years"	"15-24"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	10	1012056	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"15-24 years"	"15-24"	"Psychostimulants with abuse potential"	"T43.6"	63	1012056	6.2
	"Arizona"	"04"	"2022 "	"2022"	"15-24 years"	"15-24"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	44	1012056	4.3
	"Arizona"	"04"	"2022 "	"2022"	"15-24 years"	"15-24"	"Ethanol"	"T51.0"	38	1012056	3.8
	"Arizona"	"04"	"2022 "	"2022"	"15-24 years"	"15-24"	"Alcohol, unspecified"	"T51.9"	10	1012056	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"15-24 years"	"15-24"	"Effect of heat and light, unspecified"	"T67.9"	11	1012056	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"15-24 years"	"15-24"	"Asphyxiation"	"T71"	66	1012056	6.5
	"Arizona"	"04"	"2022 "	"2022"	"15-24 years"	"15-24"	"Drowning and nonfatal submersion"	"T75.1"	11	1012056	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"25-34 years"	"25-34"	"Open wound of head, part unspecified"	"S01.9"	167	1018332	16.4
	"Arizona"	"04"	"2022 "	"2022"	"25-34 years"	"25-34"	"Intracranial injury, unspecified"	"S06.9"	10	1018332	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"25-34 years"	"25-34"	"Unspecified injury of head"	"S09.9"	67	1018332	6.6
	"Arizona"	"04"	"2022 "	"2022"	"25-34 years"	"25-34"	"Open wound of neck, part unspecified"	"S11.9"	17	1018332	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"25-34 years"	"25-34"	"Open wound of thorax, part unspecified"	"S21.9"	30	1018332	2.9
	"Arizona"	"04"	"2022 "	"2022"	"25-34 years"	"25-34"	"Multiple open wounds, unspecified"	"T01.9"	49	1018332	4.8
	"Arizona"	"04"	"2022 "	"2022"	"25-34 years"	"25-34"	"Unspecified multiple injuries"	"T07"	105	1018332	10.3
	"Arizona"	"04"	"2022 "	"2022"	"25-34 years"	"25-34"	"Open wound of trunk, level unspecified"	"T09.1"	42	1018332	4.1
	"Arizona"	"04"	"2022 "	"2022"	"25-34 years"	"25-34"	"Unspecified injury of trunk, level unspecified"	"T09.9"	27	1018332	2.7
	"Arizona"	"04"	"2022 "	"2022"	"25-34 years"	"25-34"	"Open wound of unspecified body region"	"T14.1"	272	1018332	26.7
	"Arizona"	"04"	"2022 "	"2022"	"25-34 years"	"25-34"	"Injury, unspecified"	"T14.9"	116	1018332	11.4
	"Arizona"	"04"	"2022 "	"2022"	"25-34 years"	"25-34"	"Burn of unspecified body region, unspecified degree"	"T30.0"	16	1018332	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"25-34 years"	"25-34"	"Heroin"	"T40.1"	14	1018332	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"25-34 years"	"25-34"	"Other opioids"	"T40.2"	29	1018332	2.8
	"Arizona"	"04"	"2022 "	"2022"	"25-34 years"	"25-34"	"Methadone"	"T40.3"	19	1018332	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"25-34 years"	"25-34"	"Other synthetic narcotics"	"T40.4"	531	1018332	52.1
	"Arizona"	"04"	"2022 "	"2022"	"25-34 years"	"25-34"	"Cocaine"	"T40.5"	59	1018332	5.8
	"Arizona"	"04"	"2022 "	"2022"	"25-34 years"	"25-34"	"Benzodiazepines"	"T42.4"	52	1018332	5.1
	"Arizona"	"04"	"2022 "	"2022"	"25-34 years"	"25-34"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	12	1018332	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"25-34 years"	"25-34"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	15	1018332	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"25-34 years"	"25-34"	"Psychostimulants with abuse potential"	"T43.6"	286	1018332	28.1
	"Arizona"	"04"	"2022 "	"2022"	"25-34 years"	"25-34"	"Antiallergic and antiemetic drugs"	"T45.0"	19	1018332	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"25-34 years"	"25-34"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	126	1018332	12.4
	"Arizona"	"04"	"2022 "	"2022"	"25-34 years"	"25-34"	"Ethanol"	"T51.0"	129	1018332	12.7
	"Arizona"	"04"	"2022 "	"2022"	"25-34 years"	"25-34"	"Alcohol, unspecified"	"T51.9"	29	1018332	2.8
	"Arizona"	"04"	"2022 "	"2022"	"25-34 years"	"25-34"	"Effect of heat and light, unspecified"	"T67.9"	43	1018332	4.2
	"Arizona"	"04"	"2022 "	"2022"	"25-34 years"	"25-34"	"Asphyxiation"	"T71"	97	1018332	9.5
	"Arizona"	"04"	"2022 "	"2022"	"25-34 years"	"25-34"	"Drowning and nonfatal submersion"	"T75.1"	19	1018332	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Open wound of head, part unspecified"	"S01.9"	172	926056	18.6
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Intracranial injury, unspecified"	"S06.9"	16	926056	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Unspecified injury of head"	"S09.9"	70	926056	7.6
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Open wound of neck, part unspecified"	"S11.9"	15	926056	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Unspecified injury of neck"	"S19.9"	14	926056	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Open wound of thorax, part unspecified"	"S21.9"	20	926056	2.2
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Multiple open wounds, unspecified"	"T01.9"	40	926056	4.3
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Unspecified multiple injuries"	"T07"	99	926056	10.7
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Open wound of trunk, level unspecified"	"T09.1"	37	926056	4.0
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Unspecified injury of trunk, level unspecified"	"T09.9"	25	926056	2.7
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Open wound of upper limb, level unspecified"	"T11.1"	11	926056	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Open wound of unspecified body region"	"T14.1"	254	926056	27.4
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Injury, unspecified"	"T14.9"	100	926056	10.8
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Burn of unspecified body region, unspecified degree"	"T30.0"	14	926056	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other opioids"	"T40.2"	50	926056	5.4
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Methadone"	"T40.3"	23	926056	2.5
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other synthetic narcotics"	"T40.4"	471	926056	50.9
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Cocaine"	"T40.5"	46	926056	5.0
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Benzodiazepines"	"T42.4"	44	926056	4.8
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	17	926056	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other and unspecified antidepressants"	"T43.2"	25	926056	2.7
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	23	926056	2.5
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Psychostimulants with abuse potential"	"T43.6"	384	926056	41.5
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Antiallergic and antiemetic drugs"	"T45.0"	10	926056	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	150	926056	16.2
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Ethanol"	"T51.0"	146	926056	15.8
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Alcohol, unspecified"	"T51.9"	28	926056	3.0
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other specified gases, fumes and vapours"	"T59.8"	11	926056	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Effect of heat and light, unspecified"	"T67.9"	77	926056	8.3
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Asphyxiation"	"T71"	90	926056	9.7
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Drowning and nonfatal submersion"	"T75.1"	26	926056	2.8
	"Arizona"	"04"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other specified effects of external causes"	"T75.8"	11	926056	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Open wound of head, part unspecified"	"S01.9"	116	851890	13.6
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Intracranial injury, unspecified"	"S06.9"	12	851890	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Unspecified injury of head"	"S09.9"	77	851890	9.0
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Unspecified injury of neck"	"S19.9"	12	851890	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Open wound of thorax, part unspecified"	"S21.9"	15	851890	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Multiple open wounds, unspecified"	"T01.9"	20	851890	2.3
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Unspecified multiple injuries"	"T07"	69	851890	8.1
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Open wound of trunk, level unspecified"	"T09.1"	29	851890	3.4
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Unspecified injury of trunk, level unspecified"	"T09.9"	24	851890	2.8
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Open wound of unspecified body region"	"T14.1"	166	851890	19.5
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Injury, unspecified"	"T14.9"	93	851890	10.9
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	11	851890	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Burn of unspecified body region, unspecified degree"	"T30.0"	12	851890	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Heroin"	"T40.1"	13	851890	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Other opioids"	"T40.2"	43	851890	5.0
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Methadone"	"T40.3"	12	851890	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Other synthetic narcotics"	"T40.4"	312	851890	36.6
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Cocaine"	"T40.5"	59	851890	6.9
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Benzodiazepines"	"T42.4"	38	851890	4.5
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	18	851890	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Other and unspecified antidepressants"	"T43.2"	23	851890	2.7
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	17	851890	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Psychostimulants with abuse potential"	"T43.6"	368	851890	43.2
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Antiallergic and antiemetic drugs"	"T45.0"	17	851890	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	148	851890	17.4
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Ethanol"	"T51.0"	113	851890	13.3
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Alcohol, unspecified"	"T51.9"	24	851890	2.8
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Toxic effect of carbon monoxide"	"T58"	10	851890	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Heatstroke and sunstroke"	"T67.0"	18	851890	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Effect of heat and light, unspecified"	"T67.9"	80	851890	9.4
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Asphyxiation"	"T71"	48	851890	5.6
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Drowning and nonfatal submersion"	"T75.1"	23	851890	2.7
	"Arizona"	"04"	"2022 "	"2022"	"45-54 years"	"45-54"	"Other specified effects of external causes"	"T75.8"	11	851890	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Open wound of head, part unspecified"	"S01.9"	157	871963	18.0
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Intracranial injury, unspecified"	"S06.9"	10	871963	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Unspecified injury of head"	"S09.9"	95	871963	10.9
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Unspecified injury of neck"	"S19.9"	25	871963	2.9
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Open wound of thorax, part unspecified"	"S21.9"	19	871963	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Fracture of femur, part unspecified"	"S72.9"	12	871963	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Multiple open wounds, unspecified"	"T01.9"	11	871963	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Unspecified multiple injuries"	"T07"	85	871963	9.7
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Open wound of trunk, level unspecified"	"T09.1"	17	871963	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Unspecified injury of trunk, level unspecified"	"T09.9"	31	871963	3.6
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Open wound of unspecified body region"	"T14.1"	193	871963	22.1
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Injury, unspecified"	"T14.9"	123	871963	14.1
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	33	871963	3.8
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Burn of unspecified body region, unspecified degree"	"T30.0"	11	871963	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Heroin"	"T40.1"	14	871963	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other opioids"	"T40.2"	60	871963	6.9
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Methadone"	"T40.3"	28	871963	3.2
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other synthetic narcotics"	"T40.4"	234	871963	26.8
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Cocaine"	"T40.5"	47	871963	5.4
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Benzodiazepines"	"T42.4"	32	871963	3.7
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	16	871963	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other and unspecified antidepressants"	"T43.2"	17	871963	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Psychostimulants with abuse potential"	"T43.6"	366	871963	42.0
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Antiallergic and antiemetic drugs"	"T45.0"	15	871963	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	138	871963	15.8
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Ethanol"	"T51.0"	75	871963	8.6
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Alcohol, unspecified"	"T51.9"	24	871963	2.8
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Heatstroke and sunstroke"	"T67.0"	31	871963	3.6
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Effect of heat and light, unspecified"	"T67.9"	96	871963	11.0
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Hypothermia"	"T68"	16	871963	Unreliable
	"Arizona"	"04"	"2022 "	"2022"	"55-64 years"	"55-64"	"Effect of reduced temperature, unspecified"	"T69.9"	10	871963	Unreliable
